id,invoice_id,line_no,sub_no,raw_label_part,action,target,position,raw_label,unit_price,quantity,amount,other,set_name,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at
2057,23092339-1,1,1,左右ショックアブソーバー交換 リヤ右,交換,ショックアブソーバー,左右,リヤショックアブソーバー左右交換,19000.0,1,19000.0,リヤ右,,,,,,,
2058,23092340-1,1,1,アーム補強 インターロック脱着・取付溶接,補強・取付・脱着,アーム,,インターロック脱着・アーム補強取付溶接,,1,,インターロック脱着・取付溶接,,,,,,,
2059,23092341-1,1,1,左右リフレクター加工 右大型反射板取替・三角取り換え,加工・取替,リフレクター,左右,左右大型反射板取替加工・三角リフレクター取り換え,,1,,右大型反射板取替・三角取り換え,,,,,,,
2060,23092342-1,1,1,後セイコーラック交換 右後ろ破損・アーム,交換,セイコーラック,後,左右後ろセイコーラック破損・アーム交換,,1,,右後ろ破損・アーム,,,,,,,
2061,23092342-1,1,1,セイコーラック加工 リベット打ち,加工,セイコーラック,,セイコーラックリベット打ち加工,4800.0,1,4800.0,リベット打ち,,,,,,,
2062,23092342-1,3,1,左右キャスターストッパー切断 右15㎜,切断,キャスターストッパー,左右,左右キャスターストッパー15㎜切断,48000.0,1,48000.0,右15㎜,,,,,,,
2063,23102343-1,1,1,アームブラケット交換 煽りドア開閉補助装置３ヶ所,交換,アームブラケット,,煽りドア開閉補助装置アームブラケット交換３ヶ所,16500.0,1,16500.0,煽りドア開閉補助装置３ヶ所,,,,,,,
2064,23102344-1,1,1,マフラーカバー脱着 DPF・ステー交換・ボルト折損修理,脱着・修理・交換,マフラーカバー,,DPFマフラーカバー脱着・ステー交換・ボルト折損修理,,1,,DPF・ステー交換・ボルト折損修理,,,,,,,
2065,23102345-1,1,1,右リベット加工 コンパネ立て修正追加,加工・修正,リベット,右,右コンパネ立て修正リベット追加加工,7500.0,1,7500.0,コンパネ立て修正追加,,,,,,,
2066,23102346-1,1,1,右フェンダーステー脱着 後ろ開閉補助装置交換・,脱着・交換,フェンダーステー,右,右後ろ開閉補助装置交換・フェンダーステー脱着,,1,,後ろ開閉補助装置交換・,,,,,,,
2067,23102347-1,1,1,燃料タンク修正 位置・バンド２本取り換え,修正,燃料タンク,,燃料タンク位置修正・バンド２本取り換え,,1,,位置・バンド２本取り換え,,,,,,,
2068,23102347-1,1,1,左右フェンダー補強 右リヤ脱着腐食部分修正取付修理,補強・修理・修正,フェンダー,左右,左右リヤフェンダー脱着腐食部分修正補強取付修理,32000.0,1,32000.0,右リヤ脱着腐食部分修正取付修理,,,,,,,
2069,23102348-1,1,1,左横根太切断 煽りドア開閉補助装置交換・溶接・穴掘りボルト留め加工,切断・交換・加工,横根太,左,左煽りドア開閉補助装置交換・溶接切断・横根太穴掘りボルト留め加工,,1,,煽りドア開閉補助装置交換・溶接・穴掘りボルト留め加工,,,,,,,
2070,23102349-1,1,1,左泥除けゴム加工 前取替,加工・取替,泥除けゴム,左,左前泥除けゴム取替加工,6000.0,1,6000.0,前取替,,,,,,,
2071,23102350-1,1,1,前フェンダー塗装 トレーラー右前ブラケット脱着折損修正溶接・補強取付溶接・,塗装・修正・補強,フェンダー,前,トレーラーフェンダー左右前ブラケット脱着折損修正溶接・補強取付溶接・塗装,,1,,トレーラー右前ブラケット脱着折損修正溶接・補強取付溶接・,,,,,,,
2072,23102351-1,1,1,左ドア鈑金,鈑金,ドア,左,左ドア鈑金,20000.0,1,20000.0,,,,,,,,
2073,23102352-1,1,1,バルブ交換 リレー,交換,バルブ,,リレーバルブ交換,6000.0,1,6000.0,リレー,,,,,,,
2074,23102353-1,1,1,ライニング張替 8枚,張替,ライニング,,ライニング張替8枚,7200.0,1,7200.0,8枚,,,,,,,
2075,23102354-1,1,1,ライニング張替 大型6枚,張替,ライニング,,大型ライニング張替6枚,7200.0,1,7200.0,大型6枚,,,,,,,
2076,23102355-1,1,1,キャッチ取替 工具箱,取替,キャッチ,,工具箱キャッチ取替,2000.0,1,2000.0,工具箱,,,,,,,
2077,23102356-1,1,1,アウトリガーベアリング加工 取替,加工・取替,アウトリガーベアリング,,アウトリガーベアリング取替加工,7000.0,1,7000.0,取替,,,,,,,
2078,23102357-1,1,1,ジャンパーホース加工,加工,ジャンパーホース,,ジャンパーホース加工,3000.0,1,3000.0,,,,,,,,
2079,23102357-1,1,1,外乗降ハンドル取外し,取外し,乗降ハンドル,外,乗降ハンドル取外し,1000.0,1,1000.0,,,,,,,,
2080,23102357-1,3,1,コボレーンスイッチボックス加工 取付,加工・取付,コボレーンスイッチボックス,,コボレーンスイッチボックス取付加工,3000.0,1,3000.0,取付,,,,,,,
2081,23102358-1,1,1,荷台ストッパーフック塗装 亀裂溶接・錆止め,塗装・溶接,ストッパーフック,荷台,荷台ストッパーフック亀裂溶接・錆止め塗装,,1,,亀裂溶接・錆止め,,,,,,,
2082,23102359-1,1,1,左バンパーステップ取替 フィニッシャー・バンパー・インナーバンパー・ヘッドライト・フォグランプ・カバー・ステー・・他部品組替,取替・組替,バンパーステップ,左,左フィニッシャー・バンパー・インナーバンパー・左ヘッドライト・左フォグランプ・カバー・ステー・バンパーステップ取替・他部品組替,,1,,フィニッシャー・バンパー・インナーバンパー・ヘッドライト・フォグランプ・カバー・ステー・・他部品組替,,,,,,,
2083,23102359-1,1,1,左右ファーストステップブラケット修正 右脱着,修正・脱着,ファーストステップブラケット,左右,左右ファーストステップブラケット脱着修正,12000.0,1,12000.0,右脱着,,,,,,,
2084,23102359-1,3,1,左フレーム修正 前側,修正,フレーム,左,左フレーム前側修正,12000.0,1,12000.0,前側,,,,,,,
2085,23102360-1,1,1,左右板リベット 右大型反射打ち替え,,板リベット,左右,左右大型反射板リベット打ち替え,5000.0,1,5000.0,右大型反射打ち替え,,,,,,,
2086,23102361-1,1,1,右ファーストステップブラケット交換 ・インナーシールボード鈑金,交換・鈑金,ファーストステップブラケット,右,右ファーストステップブラケット交換・インナーシールボード鈑金,,1,,・インナーシールボード鈑金,,,,,,,
2087,23102362-1,1,1,左フェンダー加工 後ろ開閉補助装置取替・脱着,加工・取替・脱着,フェンダー,左,左後ろ開閉補助装置取替加工・フェンダー脱着,,1,,後ろ開閉補助装置取替・脱着,,,,,,,
2088,23102362-2,1,1,左フェンダー加工 後ろ煽りドア持込開閉補助装置取替・脱着,加工・取替・脱着,フェンダー,左,左後ろ煽りドア持込開閉補助装置取替加工・フェンダー脱着,,1,,後ろ煽りドア持込開閉補助装置取替・脱着,,,,,,,
2089,23102363-1,1,1,左フェンダー加工 前煽りドア持込開閉補助装置取替・脱着,加工・取替・脱着,フェンダー,左,左前煽りドア持込開閉補助装置取替加工・フェンダー脱着,,1,,前煽りドア持込開閉補助装置取替・脱着,,,,,,,
2090,23102364-1,1,1,左右サイドガード修正 左右・亀裂溶接6カ所,修正・溶接,サイドガード,左右,左右サイドガード修正・亀裂溶接6カ所,,1,,左右・亀裂溶接6カ所,,,,,,,
2091,23102365-1,1,1,左右バックプレートボルト取外し 右折れ込み加工12本,取外し・加工,バックプレートボルト,左右,左右バックプレートボルト折れ込み取外し加工12本,27600.0,1,27600.0,右折れ込み加工12本,,,,,,,
2092,23102366-1,1,1,スプリングブラケット溶接 亀裂,溶接,スプリングブラケット,,スプリングブラケット亀裂溶接,20000.0,1,20000.0,亀裂,,,,,,,
2093,23102367-1,1,1,クロスメンバー切断 亀裂・補強取付溶接修理・塗装,切断・修理・補強,クロスメンバー,,クロスメンバー亀裂切断・補強取付溶接修理・塗装,,1,,亀裂・補強取付溶接修理・塗装,,,,,,,
2094,23102368-1,1,1,ウィングクッションボルト 止め,,ウィングクッションボルト,,ウィングクッションボルト止め,2000.0,1,2000.0,止め,,,,,,,
2095,23102369-1,1,1,右ブリッジキャブショックアブソーバ交換,交換,ブリッジキャブショックアブソーバ,右,ブリッジキャブショックアブソーバ左右交換,18000.0,1,18000.0,,,,,,,,
2096,23102370-1,1,1,右プラットホーム脱着 踊場・取付ブラケットボルト折損修理,脱着・修理・取付,プラットホーム,右,右踊場脱着・プラットホーム取付ブラケットボルト折損修理,,1,,踊場・取付ブラケットボルト折損修理,,,,,,,
2097,23102371-1,1,1,右バンパーステー塗装 右前脱着折損修理・ボルト折損修理・,塗装・修理・脱着,バンパーステー,右,右前サイドバンパーステー脱着折損修理・ボルト折損修理・塗装,,1,,右前脱着折損修理・ボルト折損修理・,,,,,,,
2098,23102372-1,1,1,左右横根太加工 右煽りドア開閉補助装置取付ボルト10㎜穴掘り2本取替,加工・取替・取付,横根太,左右,左右煽りドア開閉補助装置横根太取付ボルト10㎜穴掘り加工2本取替,7000.0,1,7000.0,右煽りドア開閉補助装置取付ボルト10㎜穴掘り2本取替,,,,,,,
2099,23102373-1,1,1,ライニング張替,張替,ライニング,,ライニング張替,4000.0,1,4000.0,,,,,,,,
2100,23102373-1,1,1,左右突っ張りステー製作 左右ガード修正・ステー脱着折損修正溶接2本・取付加工6本・塗装,製作・修正・取付,突っ張りステー,左右,左右サイドガード修正・ステー脱着折損修正溶接2本・突っ張りステー製作取付加工6本・塗装,,1,,左右ガード修正・ステー脱着折損修正溶接2本・取付加工6本・塗装,,,,,,,
2101,23102373-1,3,1,アングル 3㎜×30㎜1本（UD在庫）,,アングル,,3㎜×30㎜アングル1本（UD在庫）,0.0,0,0.0,3㎜×30㎜1本（UD在庫）,,,,,,,
2102,23102373-1,4,1,ボルトASSY 8ミリ24セット（品課支給）,,ボルトASSY,,8ミリボルトASSY24セット（部品課支給）,0.0,0,0.0,8ミリ24セット（品課支給）,,,,,,,
2103,23102374-1,1,1,外プレート取外し バック・折損ボルト24本加工,取外し・加工,プレート,外,バックプレート取外し・折損ボルト24本取外し加工,,1,,バック・折損ボルト24本加工,,,,,,,
2104,23102374-1,1,1,右スプリングニップル加工 前折損取り外し取替,加工・取替,スプリングニップル,右,右前スプリングニップル折損取り外し取替加工,5000.0,1,5000.0,前折損取り外し取替,,,,,,,
2105,23102375-1,1,1,右ウェザーストリップゴム脱着 ドア交換スカッフプレート・折損ボルト修理,脱着・修理・交換,ウェザーストリップゴム,右,右ドアウェザーストリップゴム交換スカッフプレート脱着・折損ボルト修理,,1,,ドア交換スカッフプレート・折損ボルト修理,,,,,,,
2106,23102375-1,1,1,上ピラー仕上げ ドア・スポンジ両面テープ取り外し,仕上げ,ピラー,上,ドア・ピラースポンジ両面テープ取り外し仕上げ,,1,,ドア・スポンジ両面テープ取り外し,,,,,,,
2107,23102376-1,1,1,左右泥除けゴム曲がり直し 右リヤ脱着切断付替え加工・ステー脱着,曲がり直し・脱着・付替,泥除けゴム,左右,左右リヤ泥除けゴム脱着切断付替え加工・ステー脱着曲がり直し,,1,,右リヤ脱着切断付替え加工・ステー脱着,,,,,,,
2108,23102376-2,1,1,左右泥除けゴム曲がり直し 右リヤ脱着切断付替え加工・ステー脱着,曲がり直し・脱着・付替,泥除けゴム,左右,左右リヤ泥除けゴム脱着切断付替え加工・ステー脱着曲がり直し,,1,,右リヤ脱着切断付替え加工・ステー脱着,,,,,,,
2109,23102377-1,1,1,左テールランプ修理 応急,修理,テールランプ,左,左テールランプ応急修理,3000.0,1,3000.0,応急,,,,,,,
2110,23102378-1,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2111,23102379-1,1,1,ライニング張替 12枚,張替,ライニング,,ライニング12枚張替,14400.0,1,14400.0,12枚,,,,,,,
2112,23102380-1,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2113,23102380-2,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2114,23102381-1,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2115,23102381-1,1,1,ライニング張替 4枚,張替,ライニング,,ライニング4枚張替,4800.0,1,4800.0,4枚,,,,,,,
2116,23102381-2,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2117,23102381-2,1,1,ライニング張替 6枚,張替,ライニング,,ライニング6枚張替,7200.0,1,7200.0,6枚,,,,,,,
2118,23102382-1,1,1,右サイドガード加工 右前ステー2本折損修正溶接・20Aパイプ切替溶接,加工・修正・切替,サイドガード,右,右サイドガード前ステー2本折損修正溶接・20Aパイプ切替加工溶接,,1,,右前ステー2本折損修正溶接・20Aパイプ切替溶接,,,,,,,
2119,23102382-1,1,1,左コーナーパイプ製作 左サイドガード後2本切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,製作・切替・加工,コーナーパイプ,左,左サイドガード後コーナーパイプ2本製作切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,,1,,左サイドガード後2本切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,,,,,,,
2120,23102382-1,3,1,パイプ 20A1本（UD在庫品),,パイプ,,20Aパイプ1本（UD在庫品),0.0,0,0.0,20A1本（UD在庫品),,,,,,,
2121,23102383-1,1,1,グリスアップ点検 ウィング蝶番,点検,グリスアップ,,ウィング蝶番点検グリスアップ,4000.0,1,4000.0,ウィング蝶番,,,,,,,
2122,23102383-1,1,1,ボックス 床面フック錆落とし2個,,ボックス,,床面フックボックス錆落とし2個,6000.0,1,6000.0,床面フック錆落とし2個,,,,,,,
2123,23102383-1,3,1,リンギ溶接 入れ亀裂カット2ヶ所,溶接,リンギ,,リンギ入れ亀裂カット溶接2ヶ所,10000.0,1,10000.0,入れ亀裂カット2ヶ所,,,,,,,
2124,23102384-1,1,1,左スケット分解 破損・応急修理,分解・修理,スケット,左,左スケット破損・分解応急修理,,1,,破損・応急修理,,,,,,,
2125,23102385-1,1,1,前ステンフェンダー調整 右前脱着スケット2個・後ろスケット2個,調整・脱着,ステンフェンダー,前,左右前ステンフェンダー脱着スケット2個調整・後ろスケット2個調整,,1,,右前脱着スケット2個・後ろスケット2個,,,,,,,
2126,23102386-1,1,1,左コーナーパネル調整 左脱着・ドア蝶番2個交換・ドア建付け,調整・交換・脱着,コーナーパネル,左,左コーナーパネル脱着・ドア蝶番2個交換・ドア建付け調整,,1,,左脱着・ドア蝶番2個交換・ドア建付け,,,,,,,
2127,23102386-1,1,1,左ストライカー修正 交換・ドア内張脱着・ラッチ交換・サッシュ折損溶接,修正・交換・脱着,ストライカー,左,左ストライカー交換・ドア内張脱着・ラッチ交換・サッシュ折損修正溶接,,1,,交換・ドア内張脱着・ラッチ交換・サッシュ折損溶接,,,,,,,
2128,23102387-1,1,1,リヤ泥除けゴム付替 リヤ4枚取替加工・化粧板脱着え,付替・取替・脱着,泥除けゴム,リヤ,リヤ泥除けゴム4枚取替加工・化粧板脱着付替え,,1,,リヤ4枚取替加工・化粧板脱着え,,,,,,,
2129,23102388-1,1,1,左ウィングキャッチ切断 前取替加工・塗装,切断・取替・加工,ウィングキャッチ,左,左前ウィングキャッチ切断取替加工・塗装,,1,,前取替加工・塗装,,,,,,,
2130,23102389-1,1,1,右エプロンゴム取付,取付,エプロンゴム,右,左右エプロンゴム取付,4000.0,1,4000.0,,,,,,,,
2131,23102390-1,1,1,左右キャブショック交換 リヤ右,交換,キャブショック,左右,リヤキャブショック左右交換,18000.0,1,18000.0,リヤ右,,,,,,,
2132,23102391-1,1,1,左バックカメラ付替 左ミラー交換・え加工,付替・交換・加工,バックカメラ,左,左サイドミラー交換・バックカメラ付替え加工,,1,,左ミラー交換・え加工,,,,,,,
2133,23102392-1,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2134,23102393-1,1,1,右ウィングセンターステー曲がり直し 右脱着,曲がり直し・脱着,ウィングセンターステー,右,右ウィングセンターステー脱着曲がり直し,9000.0,1,9000.0,右脱着,,,,,,,
2135,23102394-1,1,1,ドライバーシート分解 脱着・サスペンション交換・清掃,分解・交換・脱着,ドライバーシート,,ドライバーシート脱着分解・サスペンション交換・清掃,,1,,脱着・サスペンション交換・清掃,,,,,,,
2136,23102395-1,1,1,コンテナロックリターンスプリング取付,取付,コンテナロックリターンスプリング,,コンテナロックリターンスプリング取付,1000.0,1,1000.0,,,,,,,,
2137,23102396-1,1,1,左右フロントキャブショック交換,交換,フロントキャブショック,左右,フロントキャブショック左右交換,6000.0,1,6000.0,,,,,,,,
2138,23102397-1,1,1,右フェンダーアーチゴム制作 リヤ留め金具取付,制作・取付,フェンダーアーチゴム,右,右リヤフェンダーアーチゴム留め金具制作取付,10000.0,1,10000.0,リヤ留め金具取付,,,,,,,
2139,23102398-1,1,1,バンパー交換 一式,交換,バンパー,,バンパー交換一式,50000.0,1,50000.0,一式,,,,,,,
2140,23102399-1,1,1,左サイドガード脱着 左・燃料タンク,脱着,サイドガード,左,左サイドガード脱着・燃料タンク脱着,,1,,左・燃料タンク,,,,,,,
2141,23102400-1,1,1,左フロントバンパー交換 ・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー,交換,フロントバンパー,左,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,,1,,・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー,,,,,,,
2142,23102400-1,1,1,左コーナーパネルカバー取付 左,取付,コーナーパネルカバー,左,左コーナーパネルカバー取付,1500.0,1,1500.0,左,,,,,,,
2143,23102400-1,3,1,左右ファーストステップブラケット修正 右脱着,修正・脱着,ファーストステップブラケット,左右,左右ファーストステップブラケット脱着修正,12000.0,1,12000.0,右脱着,,,,,,,
2144,23102400-2,1,1,左フロントバンパー交換 ・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー,交換,フロントバンパー,左,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,,1,,・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー,,,,,,,
2145,23102400-2,1,1,左コーナーパネルカバー取付 左,取付,コーナーパネルカバー,左,左コーナーパネルカバー取付,1500.0,1,1500.0,左,,,,,,,
2146,23102400-2,3,1,左右ファーストステップブラケット修正 右脱着,修正・脱着,ファーストステップブラケット,左右,左右ファーストステップブラケット脱着修正,12000.0,1,12000.0,右脱着,,,,,,,
2147,23102400-2,4,1,サイドガード脱着 ・燃料タンク,脱着,サイドガード,,サイドガード脱着・燃料タンク脱着,,1,,・燃料タンク,,,,,,,
2148,23102607-1,1,1,左右泥除けゴム加工 右作成・取替,加工・取替,泥除けゴム,左右,左右泥除けゴム作成・取替加工,,1,,右作成・取替,,,,,,,
2149,23102607-2,1,1, 取消,,,,取消,0.0,1,0.0,取消,,,,,,,
2150,23112401-1,1,1,左右床板加工 右枠修正ビス止め,加工・修正,床板,左右,左右床板枠修正ビス止め加工,18000.0,1,18000.0,右枠修正ビス止め,,,,,,,
2151,23112401-1,1,1,右ガイドレール切断 ウィング中板脱着破損部分応急,切断・脱着,ガイドレール,右,右ウィング中板脱着ガイドレール破損部分応急切断,5000.0,1,5000.0,ウィング中板脱着破損部分応急,,,,,,,
2152,23112402-1,1,1,プラットホーム点検 ブッシュ取替加工,点検・取替・加工,プラットホーム,,プラットホーム点検ブッシュ取替加工,7000.0,1,7000.0,ブッシュ取替加工,,,,,,,
2153,23112403-1,1,1,左右突っ張りステー溶接 左右ガード8カ所リブ入れ,溶接,突っ張りステー,左右,左右サイドガード突っ張りステー8カ所リブ入れ溶接,28000.0,1,28000.0,左右ガード8カ所リブ入れ,,,,,,,
2154,23112403-1,1,1,左右サイドガード修正 左右折損溶接5カ所,修正・溶接,サイドガード,左右,左右サイドガード折損修正溶接5カ所,15000.0,1,15000.0,左右折損溶接5カ所,,,,,,,
2155,23112403-1,3,1,塗装,塗装,,,塗装,2500.0,1,2500.0,,,,,,,,
2156,23112403-1,4,1,フラットバー 4×50（UD在庫）材料,,フラットバー,,4×50フラットバー（UD在庫）材料,0.0,0,0.0,4×50（UD在庫）材料,,,,,,,
2157,23112404-1,1,1,キャリーラック加工 取替・清掃,加工・取替・清掃,キャリーラック,,キャリーラック取替加工・清掃,,1,,取替・清掃,,,,,,,
2158,23112404-1,1,1,フラットバー 4×504本（UD在庫）材料,,フラットバー,,4×50フラットバー4本（UD在庫）材料,0.0,0,0.0,4×504本（UD在庫）材料,,,,,,,
2159,23112405-1,1,1,コーナーキャッチ受け曲がり直し 煽りドア6枚ブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・脱着4枚,曲がり直し・修正・補強,キャッチ受け,コーナー,煽りドア6枚コーナーブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・キャッチ受け脱着曲がり直し4枚,,1,,煽りドア6枚ブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・脱着4枚,,,,,,,
2160,23112405-1,1,1,キャッチ受け加工 紛失取り付け,加工,キャッチ受け,,紛失キャッチ受け取り付け加工,32000.0,1,32000.0,紛失取り付け,,,,,,,
2161,23112406-1,1,1,右コボレーン リベット打ち替え,,コボレーン,右,右コボレーンリベット打ち替え,1000.0,1,1000.0,リベット打ち替え,,,,,,,
2162,23112407-1,1,1,タンクキャップ加工 燃料固定,加工,タンクキャップ,,燃料タンクキャップ固定加工,2400.0,1,2400.0,燃料固定,,,,,,,
2163,23112408-1,1,1,間メンバー加工 フレーム亀裂リブ制作取付10ヶ所,加工・取付・制作,メンバー,間,フレーム間メンバー亀裂リブ制作取付加工10ヶ所,68000.0,1,68000.0,フレーム亀裂リブ制作取付10ヶ所,,,,,,,
2164,23112408-1,1,1,右ケーブル脱着,脱着,ケーブル,右,左右ケーブル脱着,6000.0,1,6000.0,,,,,,,,
2165,23112408-1,3,1,右フレーム溶接 亀裂,溶接,フレーム,右,右フレーム亀裂溶接,3500.0,1,3500.0,亀裂,,,,,,,
2166,23112408-1,4,1,バックランプ交換,交換,バックランプ,,バックランプ交換,500.0,1,500.0,,,,,,,,
2167,23112408-1,5,1,錆止め塗料,,錆止め塗料,,錆止め塗料,3000.0,1,3000.0,,,,,,,,
2168,23112409-1,1,1,右センタースロットル分解 右取替,分解・取替,センタースロットル,右,右センタースロットル分解取替,12000.0,1,12000.0,右取替,,,,,,,
2169,23112409-1,1,1,左ウィングキャッチ交換 1個,交換,ウィングキャッチ,左,左ウィングキャッチ1個交換,2000.0,1,2000.0,1個,,,,,,,
2170,23112409-1,3,1,左キャッチ交換 煽り1個,交換,キャッチ,左,左煽りキャッチ1個交換,2000.0,1,2000.0,煽り1個,,,,,,,
2171,23112409-1,4,1,キャッチ受け取替 ボルト,取替,キャッチ受け,,キャッチ受けボルト取替,2500.0,1,2500.0,ボルト,,,,,,,
2172,23112410-1,1,1,左右反射板曲がり直し リヤ右取替加工・ステー,曲がり直し・取替・加工,反射板,左右,リヤ反射板左右取替加工・ステー曲がり直し,,1,,リヤ右取替加工・ステー,,,,,,,
2173,23112410-1,1,1,右テールランプレンズ交換,交換,テールランプレンズ,右,右テールランプレンズ交換,500.0,1,500.0,,,,,,,,
2174,23112411-1,1,1,スルーシャフトメクラキャップ修正,修正,スルーシャフトメクラキャップ,,スルーシャフトメクラキャップ修正,1000.0,1,1000.0,,,,,,,,
2175,23112412-1,1,1,左セイコーラック加工 前後取替,加工・取替,セイコーラック,左,左前後セイコーラック取替加工,15000.0,1,15000.0,前後取替,,,,,,,
2176,23112413-1,1,1,ボルト折れ込み脱着 UDPCマフラーカバー・インナーステー取り換え修理,脱着・修理,ボルト折れ込み,,UDPCマフラーカバー脱着・インナーステー脱着ボルト折れ込み取り換え修理,,1,,UDPCマフラーカバー・インナーステー取り換え修理,,,,,,,
2177,23112414-1,1,1,左サイドガードステー修正 左２本折損リブ溶接,修正・溶接,サイドガードステー,左,左サイドガードステー２本折損修正リブ溶接,15000.0,1,15000.0,左２本折損リブ溶接,,,,,,,
2178,23112415-1,1,1,左右煽り加工 右ドア開閉補助装置2個取り換え,加工,煽り,左右,左右煽りドア開閉補助装置2個取り換え加工,15000.0,1,15000.0,右ドア開閉補助装置2個取り換え,,,,,,,
2179,23112416-1,1,1,リヤ反射板加工 リヤ取替・コーキング処理,加工・取替,反射板,リヤ,リヤ反射板取替加工・コーキング処理,,1,,リヤ取替・コーキング処理,,,,,,,
2180,23112417-1,1,1,反射板加工 取替,加工・取替,反射板,,反射板取替加工,5000.0,1,5000.0,取替,,,,,,,
2181,23112418-1,1,1,左リーンホースメント加工 ウィング前取替・暴風版応急修理,加工・修理・取替,リーンホースメント,左,ウィング左前リーンホースメント取替加工・暴風版応急修理,,1,,ウィング前取替・暴風版応急修理,,,,,,,
2182,23112418-1,1,1,中央蝶番補強 折損部修正取付加工,補強・修正・取付,蝶番,中央,中央蝶番折損部修正補強取付加工,14000.0,1,14000.0,折損部修正取付加工,,,,,,,
2183,23112419-1,1,1,反射板加工 型違い持ち込み掘り取付,加工・取付,反射板,,型違い持ち込み反射板穴掘り取付加工,7000.0,1,7000.0,型違い持ち込み掘り取付,,,,,,,
2184,23112420-1,1,1,右アウトリガー曲がり直し 脱着・ブラケット・ボルト取付・塗装,曲がり直し・取付・脱着,アウトリガー,右,右アウトリガー脱着・ブラケット曲がり直し・ボルト取付・塗装,,1,,脱着・ブラケット・ボルト取付・塗装,,,,,,,
2185,23112421-1,1,1,右サスベローズ交換,交換,サスベローズ,右,右サスベローズ交換,3000.0,1,3000.0,,,,,,,,
2186,23112422-1,1,1,右アンダーミラー修正 右バックミラー脱着・ステー脱着,修正・脱着,アンダーミラー,右,右バックミラー脱着・アンダーミラーサイドステー脱着修正,,1,,右バックミラー脱着・ステー脱着,,,,,,,
2187,23112423-1,1,1,サイドガード脱着 ・燃料タンク交換一式,脱着・交換,サイドガード,,サイドガード脱着・燃料タンク交換一式,,1,,・燃料タンク交換一式,,,,,,,
2188,23112424-1,1,1,スプリングシート溶接 4箇所亀裂,溶接,スプリングシート,,スプリングシート4箇所亀裂溶接,18000.0,1,18000.0,4箇所亀裂,,,,,,,
2189,23112425-1,1,1,バルブ交換 リレー,交換,バルブ,,リレーバルブ交換,6000.0,1,6000.0,リレー,,,,,,,
2190,23112425-1,1,1,サイドガード修正 折損部溶接2カ所,修正・溶接,サイドガード,,サイドガード折損部修正溶接2カ所,7000.0,1,7000.0,折損部溶接2カ所,,,,,,,
2191,23112425-2,1,1,バルブ交換 リレー,交換,バルブ,,リレーバルブ交換,6000.0,1,6000.0,リレー,,,,,,,
2192,23112425-2,1,1,サイドガード修正 折損部溶接2カ所,修正・溶接,サイドガード,,サイドガード折損部修正溶接2カ所,7000.0,1,7000.0,折損部溶接2カ所,,,,,,,
2193,23112426-1,1,1,左右ウィング補強 左右枠骨腐食部分修理・蝶番修理,補強・修理,ウィング,左右,ウィングフロント左右枠骨腐食部分修理・蝶番補強修理,,1,,左右枠骨腐食部分修理・蝶番修理,,,,,,,
2194,23112426-1,1,1,左骨パイプ切断 幌腐食部分切替加工溶接,切断・切替・加工,骨パイプ,左,左幌骨パイプ腐食部分切断切替加工溶接,36000.0,1,36000.0,幌腐食部分切替加工溶接,,,,,,,
2195,23112426-1,3,1,ルーフ切断 腐食分補強取付加工・水抜き穴製作,切断・補強・取付,ルーフ,,ルーフ腐食部分切断補強取付加工・水抜き穴製作,,1,,腐食分補強取付加工・水抜き穴製作,,,,,,,
2196,23112426-1,4,1,コの字曲げ鋼材 3.2㎜14本,,コの字曲げ鋼材,,3.2㎜コの字曲げ鋼材14本,74800.0,1,74800.0,3.2㎜14本,,,,,,,
